,Başlık,İçerik,Kategori
603,"Bayraktar TB2 işaretledi, AKINCI ""LGK-82"" ile vurdu","Milli TİHA Bayraktar AKINCI, yerli olarak geliştirilen ve ilk kez bir İHA'dan atılan LGK-82 (Lazer Güdüm Kiti) ile gerçekleştirdiği test atışında hedefi tam isabetle vurdu.",Savunma
604,F-16'lara 'yeşil ışık' Türkiye karşıtlarını rahatsız etti,Türkiye’nin istediği F-16’larla ilgili NATO Zirvesi sonrasında yeni bir süreç başladı. ABD Başkanı Biden’ın ‘Türkiye’ye F-16 satmalıyız’ açıklamasının ardından Türkiye karşıtı gruplar #NoJetsForTurkey (Türkiye'ye jet yok) ismiyle kampanya başlattı.,Savunma
605,NATO 9'uncu genişlemesine hazırlanıyor,"Kuruluşundan itibaren geçen 73 yılda üye sayısını 12'den 30'a çıkaran NATO, 9'ucu genişlemesi için İsveç ve Finlandiya'ya davet gönderirken, Ukrayna, Gürcistan ve Bosna Hersek yıllardır ittifaka üye olmak için bekliyor.",Savunma
606,Türkiye'nin ilk insansız helikopteri ALPİN,"Türk savunma sanayii her geçen gün yeni bir ürünle dünyada adından söz ettiriyor. Bunun son örneği olan ALPİN, arama kurtarma görevlerinde, terörle mücadelede ve istihbarat faaliyetlerinde kullanılacak.",Savunma
607,Milli denizaltı STM500'ün üretim faaliyetlerine başlanıyor,"Savunma Sanayii Başkanı İsmail Demir, Türk mühendislerince tamamen milli imkanlarla tasarlanan STM500 denizaltısının üretim faaliyetine mukavim tekne test üretimiyle başlanacağını bildirdi.",Savunma
608,Gökbey pilotu ASELSAN'ın 'akıllı asistanı' ile uçacak,"Türk savunma sanayii bünyesinde üretilen ve bu yıl ilk kez güvenlik güçlerinin kullanımına sunulacak Gökbey genel maksat helikopteri için geliştirilen ""akıllı ekran"", pilotun işini önemli derecede kolaylaştıracak.",Savunma
609,"MKE'nin fişek üretim hattı, yurt dışında ilgi görüyor","MKE'nin, tümüyle yerli makinelerden oluşturduğu fişek üretim hattı için 3 ülke ile sözleşme imzalandı, 6 ülkeyle de imza aşamasına gelindi.",Savunma
610,Hedefe tam isabetle mühimmat bırakan BOYGA göreve hazır,"Kanatlı İnsansız Hava Aracı (İHA) BOYGA’nın kabul testleri tamamladı. Havan mühimmatını hedef üzerine tam isabetle bırakabilen BOYGA, güvenlik güçlerine teslim edildi.",Savunma
611,AKINCI'dan yeni irtifa rekoru,"Baykar Teknoloji Lideri Selçuk Bayraktar, AKINCI'nın 45 bin 118 feet ile yeni bir irtifa rekoru kırdığını açıkladı. Bayraktar AKINCI TİHA, kendisine ait milli havacılık irtifa rekorunu üçüncü kez kırmış oldu.",Savunma
612,Türkiye dünyada öncü oldu: Sürü SİDA'lar yeni bir dönem başlatacak,İlk kez görücüye çıkan Albatros Sürü İDA/MİR İDA iş birliği Türkiye’nin kabiliyetlerini göstermesi açısından kritik öneme sahip. ABD dışında ilk kez Türkiye’nin bu konsepti uyguladığını anlatan uzmanlara göre sürü SİDA'lar yeni bir dönemin habercisi.,Savunma
613,İsmail Demir duyurdu: MİLSAR entegreli AKSUNGUR göreve başladı,"MİLDAR projesi kapsamında geliştirilen sentetik açıklıklı radar MİLSAR, ANKA’dan sonra AKSUNGUR'a da başarıyla entegre edildi, Deniz Kuvvetleri Komutanlığı tarafından da kullanılmaya başlandı.",Savunma
614,Sürü İDA projesinde yeni aşama: MİR ve ALBATROS-S birlikte görev yaptı,"Savunma Sanayi Başkanlığı'nın insansız deniz aracı projeleri hız kesmeden devam ediyor. Sürü İnsansız Deniz Araçları ailesinin yeni üyesi MİR, ALBATROS-S ile sahada birlikte ilk kez görev icra etti.",Savunma
615,"Donanmanın ""kalbinde"" milli dönüşüm","Milli olarak geliştirilen, sahip olduğu özellikler ve üstlendiği görev dolayısıyla geminin ""kalbi"" olarak nitelenen ""HAVELSAN Gemi Veri Dağıtım Sistemi"", güvenli seyir ve harekat görevlerinin kesintisiz yerine getirilebilmesine katkı sağlıyor.",Savunma
616,KGK-82 atışı: Türkiye önemli bir ara boşluğu doldurdu,Akıncı ilk kez KGK-82 ile hedefi vurdu. Küçük SİHA’lardan düşük güçlü mühimmatlar atan Türkiye daha büyük platformlardan çok daha güçlü mühimmatlar atabilecek. Böylece savaş uçaklarıyla küçük SİHA’lar arasındaki ara boşluk da giderilecek.,Savunma
617,AKINCI TİHA'dan bir başarı daha,Bayraktar AKINCI TİHA yeni bir başarıya daha imza attı. Tübitak SAGE'nin geliştirdiği KGK-SİHA-82 (Kanatlı Güdüm Kiti) ile gerçekleştirdiği ilk atış testini başarıyla tamamladı.,Savunma
618,Savunma sanayii ihracat şampiyonu değişti,"Muharebe sahasındaki başarısıyla dünya harp tarihinde doktrin belirleyen milli insansız hava araçları (İHA), ihracat başarılarıyla Baykar'ı bu alanda zirveye taşıdı.",Savunma
619,Türk SİHA'ları mühimmat çeşitliliğinde de 'zirvede',Harp sahasında dünyanın kendini en çok ispat eden platformları olan Türk SİHA’ları taşıyabildikleri mühimmat çeşitliliğiyle de zirvede. Yeni gelecek mühimmatlarla yerli ve milli SİHA'ların imkan ve kabiliyetleri daha da artacak.,Savunma
620,KARGU'ların yeni teslimatları gerçekleştirildi,Taşınabilir döner kanatlı vurucu insansız hava aracı sistemi KARGU'ların yeni teslimatları gerçekleştirildi.,Savunma
621,Milli Deniz Topu için 3 ülkeyle sözleşme aşamasına gelindi,Makine ve Kimya Endüstrisi (MKE) tarafından geliştirilen ve yakın zamanda deniz testlerine başlanacak Milli Deniz Topu için 3 ülkeyle sözleşme imzalama aşamasına gelindi.,Savunma
622,Türkiye için ilk olacak: KN-12 tüfeği envantere giriyor,Türkiye'nin ilk değişen kalibreli keskin nişancı tüfeği KN-12 bu ay Türk Silahlı Kuvvetleri envanterine girecek.,Savunma
623,Savunma sanayiinde domino etkisi: Kargı stratejileri de değiştirecek,"İlk kez görücüye çıkan Kargı, milli savunma sanayiindeki farklı platformların birbirine yaptığı olumlu etkiye iyi bir örnek. Bu tür ürünleri satın almanın zorluğuna değinen uzmanlara göre, Kargı sahadaki stratejileri değiştirecek.",Savunma
624,Yerli zırhlı amfibi hücum aracı hazır,"Amfibi deniz piyadelerinin ihtiyaçları için geliştirilen Zırhlı Amfibi Hücum Aracı (ZAHA), EFES 2022 Tatbikatı kapsamında açılan savunma sanayi sergisinde dost ve müttefik ülkelerle misafir ülkelerin askeri personeline tanıtıldı.",Savunma
625,Yerli ve milli SİDA'lar Türkiye'nin elini güçlendiriyor,"Türkiye’nin SİHA’larla gökyüzünde yazdığı başarı hikayesinin bir benzeri SİDA’larla Mavi Vatan’da da yazılabilir. Gelecek yıllarda büyük ihracat potansiyeli olan bu platformlar, Ankara’nın özellikle Ege’deki dengeler konusunda elini güçlendiriyor.",Savunma
626,Akıncı için yeni 'hava-hava füze' çalışmaları sürüyor,"TÜBİTAK Savunma Sanayii Araştırma ve Geliştirme Enstitüsü Müdürü Gürcan Okumuş, ""Hava-hava füzeleri kapsamında Akıncı ekibiyle beraber çalışmalar yürütüyoruz. İleriye yönelik başka platformlar da olabilir, bu yönde çalışmalar devam ediyor."" dedi.",Savunma
627,Türk SİHA'ları dünyanın her yerinde,"Cumhurbaşkanlığı Savunma Sanayii Başkan Yardımcısı Tüfekci, Türkiye'nin silahlı insansız hava araçlarının (SİHA) dünyada ses getirdiğini, Bayraktar TB2'lerin neredeyse dünyanın her yerine ihraç edildiğini söyledi.",Savunma
628,Savunma sanayi milli mühimmatlarla gücüne güç katmaya hazırlanıyor,Türkiye’nin savunma sanayii alanında ortaya koyduğu performans her geçen gün daha da yükseliyor. Yerli ve milli mühimmatlar birer birer sahaya iniyor. Türkiye'nin savunma alanındaki gücü her geçen gün artıyor.,Savunma
629,Gökdoğan ve Bozdoğan seri üretime hazırlanıyor,"TÜBİTAK SAGE Müdürü Gürcan Okumuş, projelerinde son safhaya gelinen Gökdoğan ve Bozdoğan füzelerinin seri üretimiyle ilgili çalışmalar ve analizler yaptıklarını açıkladı.",Savunma
630,Türkiye'nin ilk yerli jet uçağı Hürjet uçmak için gün sayıyor,"Türk Havacılık ve Uzay Sanayii (TUSAŞ), jet eğitim ve hafif taarruz uçağı Hürjet'i 18 Mart 2023'teki ilk uçuşa hazırlıyor. Hava Kuvvetleri pilotları, yaklaşık 1 yıldır Hürjet ile yerde simülatörle uçuş denemeleri yapıyorlar.",Savunma
631,İlk kez sahaya inen YALMAN'ı önemli görevler bekliyor,"TSK’nın yayınladığı videoda ilk kez operasyonel görülen YALMAN silah kulesi uzmanlardan tam not aldı. Çok farklı füzelerin tek bir yerden ateşlenmesini sağlayan platform, Suriye’ye yönelik olası bir harekatta da kritik görevler üstlenebilir.",Savunma
632,Baykar'dan Litvanya'ya anlamlı hediye,Baykar Teknoloji'den Ukrayna'ya verilmek üzere Bayraktar TB2 alımı için bağış toplayan Litvanya'ya anlamlı bir hediye geldi. Litvanya'ya ücretsiz Bayraktar TB2 verileceği açıklandı.,Savunma
633,Savunma Sanayii Başkanı Demir: Her harekatta farklı bir yeniliği cepheye sürüyoruz,"Savunma Sanayii Başkanı İsmail Demir, Türkiye'nin insansız hava araçlarının dünya çapında takdir gördüğünü belirterek, her harekatta farklı bir yeniliğin cepheye sürüldüğünün altını çizdi.",Savunma
634,"Türk mühendis kodladı, Azerbaycan ordusu kullanacak",Türk savunma sanayii bünyesinde son dönemde geliştirilen yazılım tabanlı çözümler Azerbaycan ordusu tarafından kullanılacak.,Savunma
635,Türkiye ile BAE arasında savunma sanayii alanında iş birliği,Türkiye ile Birleşik Arap Emirlikleri (BAE) arasında iki ülke savunma sanayii ilişkilerinin geliştirilmesine yönelik iki mutabakat muhtırasına imza atıldı.,Savunma
636,Akıncı TİHA'ya yerli motor geliyor,"TUSAŞ Motor Sanayii AŞ (TEI), Bayraktar Akıncı Taarruzi İnsansız Hava Aracı'nı (TİHA) bir yıl içinde yerli motorla buluşturmaya hazırlanıyor.",Savunma
637,Milli helikopter motoru ilk uçuşa hazırlanıyor,"Türkiye'nin havacılık motorları merkezi TUSAŞ Motor Sanayii AŞ (TEI), milli helikopterlere güç vermek üzere geliştirilen TEI-TS1400 turboşaft motorunu planlanandan daha erken teslim etmeye hazırlanıyor.",Savunma
638,İsmail Demir: Siper için yakında bir testimiz daha olacak,"Savunma Sanayii Başkanı İsmail Demir, Siper Hava Savunma Sistemi Projesi'nin başarılı şekilde devam ettiğini ve yakında yeni bir test yapılacağını açıkladı.",Savunma
639,Efes 2022 Tatbikatı dosta güven düşmana korku verecek,"TSK, bölgedeki en büyük birleşik müşterek tatbikata hazırlanıyor. 10 binden fazla personelin görev alacağı Efes 2022 Tatbikatı'na 37 ülkeden binin üzerinde personel katılacak.",Savunma
640,Siper Hava Savunma Sistemi bir testi daha başarıyla geçti,Siper Hava Savunma Sistemi'nin bir testi daha başarıyla sonuçlandı. Projeye imza atan genç mühendisler büyük sevinç yaşadı.,Savunma
641,Hassas güdüm kitleri operasyonlarda büyük rol oynuyor,"Savunma sanayinde geliştirilen yerli ürünler, askeri operasyonlarda büyük avantaj sağlıyor. Hassas güdüm kitleri de kritik görevlerde güvenlik güçlerine önemli kabiliyetler kazandırıyor. Peki güdüm kitleri, operasyonlardaki başarıyı nasıl etkiliyor?",Savunma
642,Sözde lider kadro için ölüm 'an meselesi',"Terör örgütünün sözde Mahmur-Kerkük-Süleymaniye saha sorumlusunun MİT operasyonuyla öldürülmesi kritik bir kırılma noktası. Türk istihbaratının bölgedeki etkisine değinen uzmanlar, örgütün tepe yöneticileri için ölümün 'an meselesi' olduğu görüşünde.",Savunma
643,KIZILELMA'nın tasarımı sahadaki dinamiği değiştirecek,TCG Anadolu üzerinden kalkış ve iniş animasyonu ilk kez yayınlanan KIZILELMA yeni bir dönem başlatacak. Herhangi bir destek sistemi olmadan gemiden kalkacak platform uzmanlara göre sahadaki dinamiği değiştirecek.,Savunma
644,Savunma sanayiinde yeni ihracat: Yörük ilk görevine Afrika’da başladı,Türk savunma sanayii bünyesinde geliştirilen bir zırhlı kara aracı daha ilk saha görevine başladı.,Savunma
645,TÜRK SİHA'ları dünyada ilk sıraya çıkabilir,"Ukrayna’daki performansı ile bir kez daha dünyanın gündeminde olan Bayraktar TB-2’leri değerlendiren uzmanlara göre, Türk SİHA’ları yakın gelecekte dünyada en çok kullanılan SİHA olabilir.",Savunma
646,Savunma Sanayii Başkanı Demir: Çok sayıda CATS teslimatı gerçekleştirdik,"Savunma Sanayii Başkanı İsmail Demir, silahlı insansız hava araçlarının (SİHA) keskin gözü CATS Elektro-Optik Sensör Sistemi kameralarının üretim, entegrasyon ve teslimatlarının devam ettiğini açıkladı.",Savunma
647,"MKE, Yavuz obüsünü ihracata hazırlıyor","Makine ve Kimya Endüstrisi Anonim Şirketi (MKE AŞ), 6x6 araç üstüne monteli obüs Yavuz'u göreve hazır hale getirdi. Kalifikasyon testleri tamamlanan Yavuz'un ihracatı için yürütülen görüşmelerde de sona gelindi",Savunma
648,Yunanistan'ın Ege'deki 'duvarı' Türkiye'yi durduramaz,Yunan medyasında yer alan ‘Savaş durumunda Ege Denizi’ne gemilerle duvar örme’ senaryosu anlamlı bulunmadı. Uzmanlara göre bu tarz bir siyasi söylemin deniz harbinde karşılığı yok.,Savunma
649,'Deniz Aslanı- 2022 Tatbikatı' yarın başlayacak,"Sahil Güvenlik Komutanlığı koordinasyonundaki 'Deniz Aslanı-2022 Arama Kurtarma Davet Tatbikatı'nın fiili bölümü, Türk Arama Kurtarma Bölgesi içinde, Ege Denizi'nin uluslararası suları ile Türk hava sahasında yarın gerçekleştirilecek.",Savunma
650,Teröristler mağara ve sığınaklara hapsoldu,"Son dönemlerde yurt içi terör operasyonları mağara ve sığınaklarda yoğunlaştı. Teröristlerin buralara hapsolduğuna değinen uzmanlar, örgütün kuruluş yıllarındaki gibi sadece ‘hayatta kalmaya’ odaklandığı ancak bunu dahi başaramadığı görüşünde.",Savunma
651,Yerli tabanca METE güvenlik güçlerine teslim edildi,"Savunma Sanayii Başkanı İsmail Demir, Özgün Yerli Tabanca Geliştirme Projesi kapsamında üretimi süren METE tabancalarının güvenlik güçlerine teslim edildiğini söyledi.",Savunma
652,Su üstü hedefleri de vuran SİHA'lar Ege'de denge değiştirir,"Ukrayna’da SİHA'ların devriye botlarını vurması sürecin Ege ve Doğu Akdeniz’deki muhtemel yansımalarına dair de önemli işaretler taşıyor. Uzmanlar, söz konusu bölgelerde taktik üstünlük sağlanması açısından SİHA’lara kritik roller düşeceği görüşünde.",Savunma
653,Havadaki güç: AKSUNGUR İHA,"Türk Havacılık ve Uzay Sanayii tarafından üretilen AKSUNGUR, Mehmetçiğin gücüne güç katıyor. İnsansız hava aracı ANKA'nın gelişmiş versiyonu olan ve 50 saat havada kalabilen AKSUNGUR, terörle mücadelede etkin rol oynuyor.",Savunma
654,"""Mayın avcısı"" yakında Hava Kuvvetleri'nde de kullanılacak","ASELSAN tarafından geliştirilen ve 2019 yılında Deniz Kuvvetleri envanterine giren Sarper Sentetik Açıklıklı Radar (SAR) Sistemi, yakın zamanda Hava Kuvvetlerinde de hizmete başlayacak.",Savunma
655,Türk SİHA'ları birbirlerinin 'gözü' olacak,"AKINCI TİHA’dan yapılacak bir test atışında hedef işaretlemesi Bayraktar TB-2 ile yapıldı. Bunun çok önemli bir kabiliyet olduğuna değinen uzmanlar, Türk SİHA'larının her hava koşulunda operasyon yapabilme becerisinin giderek geliştiği görüşünde.",Savunma
656,İkinci parti S-400 alınacak mı? İsmail Demir TRT Haber'de açıkladı,"Savunma Sanayii Başkanı İsmail Demir, Rusya'dan satın alınan S-400’lerin ikinci partisinin alımının gündemde olduğunu açıkladı.",Savunma
657,AKINCI TİHA'dan bir başarı daha,Bayraktar AKINCI TİHA bugün Roketsan tarafından geliştirilen Teber-82 Güdüm Kiti ile gerçekleştirdiği ilk atış testini başarıyla tamamladı.,Savunma
658,Türkiye'nin ilk çoklu bombaatarı TG40-BA göreve hazır,"Türk savunma sanayii tarafından geliştirilen yerli silah sistemlerine bir yenisi daha eklendi. Savunma Sanayii Başkanı İsmail Demir, Türkiye'nin ilk çoklu bombaatar silah sisteminin teslimatının yapıldığını duyurdu.",Savunma
659,AKSUNGUR MAM-L'yi ilk kez ateşledi: Hedef tam isabetle yok edildi,"Yerli ve milli üretim olan mini akıllı mühimmat MAM-L, silahlı insansız hava aracı AKSUNGUR tarafından ilk kez ateşlendi. Mavi Vatan Tatbikatında belirlenen su üstü hedef tam isabetle yok edildi.",Savunma
660,Tanksavarların 'yeni dönemi' Ukrayna'da başladı,"Ukrayna’nın savunmasında tanksavarların kullanım şekli ve topçuların yüksek isabet oranı dikkat çekiyor. Uzmanlar, yakın gelecekte daha modüler ve daha fazla patlayıcıyla tanksavarların farklı görevler için de kullanılabileceğini öngörüyorlar.",Savunma
661,Türk zırhlıları her koşulda göreve hazır,"Türk zırhlıları, uluslararası pazarlarda fiyat ve performanslarının yanı sıra sunulan ürün destek hizmetiyle de fark yaratıyor.",Savunma
662,AKINCI B TİHA'dan gururlandıran performans,"AKINCI B TİHA, 35 bin feet'teki 8 saatlik dayanıklılık test uçuşunu başarıyla gerçekleştirdi. Uçuşa ilişkin görüntüleri paylaşan Selçuk Bayraktar, ""AKINCI da orucunu 35.000 feet'te bizimle birlikte açtı. Hayırlı Ramazanlar..."" notunu düştü.",Savunma
663,Milli savaş gemilerinde 'elektrikli motor' dönemi,"Türkiye, Açık Deniz Karakol Gemisi için de kolları sıvadı… Bu platformlarda ‘dizel-elektrik’ olarak bilinen motorlar kullanılacağına değinen uzmanlar, ülkemizin yakın bir gelecekte yerli ve milli elektrikli gemi motorlarını üretebileceği görüşünde.",Savunma
664,Türkiye'nin ilk mayın avlama sonarı 'Nusrat-1915' için geri sayım başladı,Türkiye'nin ilk milli mayın avlama sonarı Nusrat-1915'in bu yılın üçüncü çeyreğinde Deniz Kuvvetleri Komutanlığı kullanımına sunulması hedefleniyor.,Savunma
665,ANKA'ya yeni radar sistemi,"Türk Silahlı Kuvvetleri’nin keşif, gözetleme, hedef tespit ve imha ihtiyacını karşılayan ANKA insansız hava aracına yeni bir kabiliyet kazandırıldı. ANKA'lar artık denizdeki serseri mayınları da tespit edebilecek.",Savunma
666,TSK'daki KARGU'ların sayısı artıyor,"Savunma Sanayii Başkanı Demir, Taşınabilir Döner Kanatlı Vurucu İHA Sistemi KARGU'nun yeni teslimatlarının Türk Silahlı Kuvvetleri'ne gerçekleştirildiğini duyurdu.",Savunma
667,Türk SİHA'ları Amerikan medyasında,"Amerikan haber kanalı CNN, Bayraktar TB2 silahlı insansız hava araçlarını mercek altına aldı. Türk SİHA'ların başarılarına dikkat çekildi, Baykar Yönetim Kurulu Başkanı Selçuk Bayraktar ile röportaj yapıldı.",Savunma
668,Türk savunma sanayisi Filipinler'e açılıyor,"Türk savunma sanayisi dünyada adından söz ettirmeye devam ediyor. ATAK helikopterinin ilk yurt dışı teslimatı yapılan Filipinler, ordusuna Türkiye'den yeni ürünler kazandırmayı planlıyor.",Savunma
669,MMU gelene kadar en iyi seçenek: F-16 Blok 70,"Türkiye’nin istediği F-16 Blok 70 savaş uçakları ve modernizasyon talebine ABD Dışişleri’nin ‘olumlu’ yanıtı oldukça önemli. Uzmanlar, Türkiye’nin kendi savaş uçaklarını hizmete alana kadar doğacak boşlukta en iyi seçeneğin bu adım olduğu görüşünde.",Savunma
670,Türk savunma sanayiinden ihracat atağı,"Atak helikopterinin ilk yurt dışı teslimatıyla ihracat faaliyetlerinde önemli bir adım atan Türk savunma sanayii, Filipinler ve farklı ülkelerde yeni ihracatları duyurmaya hazırlanıyor.",Savunma
671,Atak helikopteri Filipinler ordusuna güç verecek,"T129 Atak Taarruz ve Taktik Keşif Helikopteri'nin ilk yurt dışı teslimatı Filipinler Hava Kuvvetlerine gerçekleştirildi. Teslim töreninde konuşan Filipinler Savunma Bakanı Lorenzana, ""Filipin Hava Kuvvetlerinin rüyası gerçekleşti"" dedi.",Savunma
672,Türkiye'nin ATAK'ı Filipinler'de uçacak,"Savunma Sanayii Başkanı İsmail Demir, TUSAŞ tarafından yerli ve milli imkanlarla geliştirilen ATAK helikopterinin ilk yurt dışı teslimatının bugün yapılacağını açıkladı.",Savunma
673,TUSAŞ gözünü Malezya'ya dikti,"TUSAŞ Genel Müdürü Kotil, Malezya'nın elektronik konusundaki altyapı ve insan kaynaklarından faydalanmak istediklerini söyledi. ""Pasifik'te TUSAŞ'ı daha çok göreceğiz"" diyen Kotil, ilgiden dolayı memnun olduklarını söyledi.",Savunma
674,Hezarfen Paraşüt Simülatörü ilk ihracatına hazırlanıyor,Savunma sanayisi ihracatı ürünlerine bir yenisi daha ekleniyor. HAVELSAN'ın komando ve özel kuvvetler tarafından kullanılan Hezarfen Paraşüt Simülatörü'nün ilk ihracatının Malezya'ya gerçekleştirilmesi için imzalar atıldı.,Savunma
675,Avrupa'nın yeni sorunu 'Ukrayna’da savaşanlar' mı olacak?,"Ukrayna’ya dünyanın dört bir yanından paralı/gönüllü savaşçı geldi. Savaş sonrasında bu isimlerin bireysel ya da toplu eylemlere yönelebileceğine değinen uzmanlar, 'yalnız kurtların' Avrupa’nın geleceğinde ciddi sorunlara neden olabileceği görüşünde.",Savunma
676,ASELSAN Genel Müdür Yardımcısı Karataş: Tasarlayamayacağımız hiçbir şey yok,"ASELSAN Genel Müdür Yardımcısı ve Savunma Sistem Teknolojileri Sektör Başkanı Behçet Karataş, şu anda tasarlayamayacakları hiçbir şeyin olmadığını belirterek, ""İhtiyacımız varsa ve hayatiyse kesinlikle kendimiz yapıyoruz"" dedi.",Savunma
677,Türk savunma sanayiinin yükselişi sürüyor,Türkiye'de savunma alanında üretim yapan şirket sayısı giderek artıyor. İhracat hedefini büyüten savunma sanayii bu yıl 4 milyar doları aşmayı planlıyor.,Savunma
678,KIZILELMA'nın vurucu gücü yapay zekası olacak,"KIZILELMA Bayraktar MİUS için heyecanlı bekleyiş sürüyor. Taşıyacağı mühimmatlar, yüksek hızı ve aerodinamik özelliklerinin yanında platformun en değerli gücünün yapay zeka olacağına değinen uzmanlar, muharebe konseptleri için TSK’yı işaret ediyor.",Savunma
679,"""Vazgeçilmez müttefiğe"" NATO ülkelerinin ambargoları gevşer mi?","Rusya-Ukrayna krizindeki barış adımlarıyla başrol oynayan Türkiye NATO'nun güvenini bir kez daha pekiştirdi. Peki bu Türkiye'ye uygulanan ambargoları gevşetebilir mi? ""Vazgeçilmez müttefiklik"" ikili ilişkilere nasıl yansır?",Savunma
680,Kızılelma'nın kanatları monte edildi,"Baykar Teknoloji Lideri Selçuk Bayraktar, insansız savaş uçağı Kızılelma'nın son halini paylaştı.",Savunma
681,Türk savunma sanayisi iddiasını Malezya'ya taşıyor,Türkiye'den 32 firma ve kuruluş yeni iş birliği ve ihracat fırsatları için 28-31 Mart'ta Kuala Lumpur'da düzenlenecek Asya Savunma Hizmetleri Fuarı'na katılacak.,Savunma
682,"TUSAŞ, Malezya'da Hürjet ve Anka'yı sergileyecek","Türk Havacılık ve Uzay Sanayii (TUSAŞ), 28-31 Mart'ta Malezya’da düzenlenecek 17'nci Defence Service Asia (DSA) Fuarı'na katılacak. Fuarda, Hürjet ve Anka sergilenecek.",Savunma
683,Milli denizaltıların 'sürpriz' unsuru ezber bozacak,"Yerli savaş yönetim sistemi MÜREN’den milli eğitim torpidosu AKYA ilk kez ateşlendi. Her iki sistemin de diğer ülkeler için 'sürpriz' unsurlar taşıdığına değinen uzmanlar, Türkiye’nin bu alanda 'Şampiyonlar Ligi'ne çıktığı görüşünde.",Savunma
684,Türkiye'nin ilk lityum iyon pil üretim tesisi seri üretim aşamasına geldi,"Türkiye enerji alanında çok önemli bir adım daha attı. Türk Silahlı Kuvvetleri Güçlendirme Vakfı'na bağlı ASPİLSAN Enerji, Lityum İyon Pil Üretim Tesisi'nde seri üretim aşamasına geldi. Kayseri'de kurulan yeni tesisi ilk kez TRT Haber görüntüledi.",Savunma
685,Kara birliklerinin silahı havan dronla havalandı,"Dronlar, kara birliklerinin en eski silahlarından olan havanı gökyüzüne çıkarıp havadan ateş desteği vermeye hazırlanıyor.",Savunma
686,Songar yerli roketleri ateşledi,"Türkiye'nin ilk milli silahlı drone sisteminin silahlarına 40 milimetre çapında mini roket eklendi. Songar, ilk atış testini başarıyla tamamladı.",Savunma
687,AKYA eğitim torpidosunun denizaltıdan atış testi yapıldı,"Milli imkanlarla geliştirilen AKYA eğitim torpidosunun, Marmara'daki denizaltıdan başarılı bir atış testi yapıldı.",Savunma
688,Selçuk Bayraktar'dan 'Kızılelma' paylaşımı,"Baykar Teknoloji Lideri Selçuk Bayraktar, yerli ve milli teknoloji ile geliştirilen insansız hava araçlarını hangardan kendi özçekimiyle paylaştı.",Savunma
689,"Mavi Vatan ""Bayraktar Kızılelma"" ile korunacak","Baykar tarafından geliştirilen insansız savaş uçağı Bayraktar Kızılelma TCG Anadolu gemisi gibi kısa pistli gemilere iniş, kalkış kabiliyetine sahip olacak. Bu kabiliyetiyle Mavi Vatan'ın korunmasında aktif rol oynayacak.",Savunma
690,AKINCI B'den yeni irtifa rekoru,"Baykar Teknoloji Lideri Selçuk Bayraktar, AKINCI B'nin 40 bin 100 feet ile yeni bir irtifa rekoru kırdığını açıkladı.",Savunma
691,Türk jetleri yerli motorla piste güvenle iniyor,"TÜMOSAN Motor ve Traktör Sanayi AŞ (TÜMOSAN) Genel Müdürü Halim Tosun, şirketin üretimi olan uçak durdurma sistemlerinin jet ve uçakların kısa pistlerde güvenli durmasını sağladığını söyledi.",Savunma
692,Milli taarruz helikopteri ATAK'a büyük ilgi: İlk ihracat Filipinler'e yapıldı,"Türk Havacılık ve Uzay Sanayii (TUSAŞ), Filipinler'e ihraç ettiği T129 Atak Taarruz ve Taktik Keşif Helikopteri'nin teslimatına başladı. 6 adet ATAK için sözleşme imzalanan Filipinler, helikopter sayısını ilerleyen zamanda artıracak.",Savunma
693,Genç mühendislerden tarihi başarı: NATO ülkesine ihraç ettiler,"Türk savunma sanayiinin geldiği nokta yeni kapılar da açıyor. Genç mühendislerin kurduğu bir firma sayesinde Türkiye, ilk kez bulut altı insansız hava araçlarında kullanılan bir kamera sistemini NATO üyesi bir Avrupa ülkesine ihraç etmeyi başardı.",Savunma
694,"Milli siber güvenlik duvarı Kalkan, gücünü ispatladı",HAVELSAN'ın web uygulamalarını korumak üzere özel olarak geliştirdiği Kalkan'ın sahip olduğu yetkinlikler uluslararası düzeyde belgelendi.,Savunma
695,Selçuk Bayraktar: İnsansız savaş uçağının ilk prototipi 2023'te uçacak,"Baykar Teknoloji Lideri Selçuk Bayraktar, insansız savaş uçağı geliştirme faaliyetlerinin devam ettiğini belirterek, ""Onun ilk prototipi inşallah 2023'te uçacak. Çalışmalarımız hızla devam ediyor"" dedi.",Savunma
696,ASELSAN büyümeye devam ediyor,"ASELSAN’ın 2021 yılı cirosu geçen yıla göre yüzde 25 büyüyerek 20,1 milyar liraya ulaştı.",Savunma
697,Sınırlar ASELSAN teknolojileriyle güçlendiriliyor,"ASELSAN'ın geliştirdiği teknolojilerin, Avrupa Birliği tarafından desteklenen proje kapsamında 352 sınır noktasına ait elektronik gözetleme sistemlerine kurulması amaçlanıyor.",Savunma
698,"Preveze denizaltısının ""kalbi"" millileşti",Türk savunma sanayisinin Deniz Kuvvetleri Komutanlığı ile yürüttüğü projeyle milli olarak geliştirilen Denizaltı Bilgi Dağıtım Sistemi'nin Preveze denizaltısına kurulumu yapıldı.,Savunma
